serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
1,0,-1,-1,-1,0,0,0,0,-0.6257,-3
1,0,-1,-1,-1,1,2,0,0,-0.9061,-3
1,0,1,-1,-1,1,2,0,0,-0.8676,-1
1,0,1,0,0,1,1,0,0,-0.4426,0
1,0,1,1,1,1,1,0,0,-0.4755,1
-1,1,1,1,1,1,1,0,0,0.0271000000000001,2
-1,1,-1,1,1,0,0,0,0,0.1006,1
-1,1,-1,1,1,0,0,0,0,0.1481,-1
-1,1,-1,0,0,0,0,0,0,-0.8212,-3
1,0,-1,0,0,0,0,0,0,-0.7085,-3
1,0,1,0,0,0,-1,0,0,-1.0175,-3
1,0,1,0,0,0,-2,0,0,-0.9457,-2
1,0,1,0,1,0,-2,1,0,-0.6213,0
-1,1,1,0,1,0,-2,1,0,0.4833,1
-1,1,1,0,2,0,-2,1,0,0.3641,1
-1,1,1,0,3,0,-1,2,0,0.0672000000000004,1
-1,1,1,0,3,0,-1,2,0,-0.1784,0
-1,1,-1,0,2,0,0,1,0,-0.5642,-2
-1,1,-1,-1,1,0,0,1,0,-0.6626,-3
1,2,1,-1,0,-1,-1,1,1,-0.605399999999999,-3
1,2,1,-1,-1,-1,-1,0,1,0.218,-3
1,2,1,-1,0,-1,0,1,1,0.2067,-1
1,2,-1,-1,0,-1,0,1,1,0.0470999999999997,1
1,2,1,0,1,-1,0,1,1,0.2482,3
-1,3,1,0,1,0,1,1,0,0.276299999999999,4
-1,3,-1,0,1,0,2,1,0,-0.2396,4
-1,3,-1,-1,-1,0,2,0,0,-0.1724,2
-1,3,-1,-1,-1,0,1,0,0,-0.0632999999999996,0
1,2,-1,-1,-1,0,1,0,0,-0.6134,-2
1,2,1,-1,-1,0,1,0,0,-0.6563,-3
1,2,1,-1,-1,0,-1,0,0,-0.7176,-3
1,2,1,0,0,0,-1,0,0,-0.6567,-1
1,2,-1,0,0,0,0,0,0,-0.5426,0
-1,0,1,1,1,0,0,0,0,-0.2014,2
-1,0,-1,0,0,0,0,0,0,-0.1519,1
-1,0,1,0,0,-1,0,0,0,0.0878,1
-1,0,-1,0,-1,-1,0,0,0,0.0926,-1
-1,0,1,0,-1,-1,-2,0,0,-0.2644,-1
-1,0,-1,-1,-2,-1,-2,0,0,-0.3273,-3
-1,0,1,0,-1,-1,-3,0,0,-0.2167,-2
-1,0,1,0,-1,0,-2,0,0,-0.3676,-2
-1,0,-1,0,0,0,-2,-1,0,-0.4139,-1
-1,0,-1,0,0,0,0,-1,0,-0.475,-2
-1,0,1,0,0,0,-1,-1,0,-0.534,-2
-1,0,-1,0,-1,0,0,-2,0,-0.8812,-2
-1,0,1,0,0,0,0,-2,0,-2.209,-2
-1,0,-1,0,0,0,0,-1,0,-2.3642,-3
1,-1,-1,0,0,0,-1,-1,0,-1.9499,-3
1,-1,1,0,0,0,0,-1,0,-1.7416,-1
1,-1,-1,0,1,0,0,0,0,-1.6434,-1
1,-1,-1,0,0,1,1,0,0,-0.1459,-1
1,-1,-1,0,0,1,1,0,0,-0.0311,0
1,-1,1,0,1,1,1,0,0,-0.0452999999999999,2
-1,-2,-1,0,1,1,1,0,-1,-0.3991,2
-1,-2,-1,-1,0,1,1,0,-1,-0.2819,1
-1,-2,-1,-1,0,0,1,0,-1,-0.465,1
-1,-2,1,-1,1,0,1,0,-1,-0.5979,0
-1,-2,1,-1,0,-1,0,0,-1,-0.6753,-1
-1,-2,-1,-1,0,-1,1,0,0,-0.6077,-2
-1,-2,1,0,2,-1,1,0,0,-0.5329,-1
-1,-2,-1,-1,1,-1,0,0,0,-0.4464,-2
-1,-2,1,-1,1,-1,0,0,0,-0.3936,-1
-1,-2,1,-1,1,0,1,0,0,-0.4108,-2
1,-1,1,-1,1,0,0,0,1,-0.3197,-3
1,-1,1,0,1,0,0,0,1,-0.3974,-2
1,-1,-1,1,2,0,1,0,1,-0.2004,0
1,-1,1,1,2,0,1,1,1,0.2835,1
1,-1,-1,1,1,0,1,1,1,0.3884,2
1,-1,-1,1,1,0,2,1,0,0.734,3
1,-1,1,0,0,0,2,1,0,0.7981,2
1,-1,1,1,1,0,1,1,0,0.6639,1
-1,0,1,1,0,0,1,0,0,0.3809,1
-1,0,-1,1,0,0,1,0,0,0.3614,0
-1,0,-1,1,-1,0,0,0,0,0.1245,-1
-1,0,1,1,-1,0,0,0,0,-0.0531000000000001,-1
-1,0,1,0,-2,0,-1,0,0,-0.1709,-2
-1,0,1,0,-2,0,-2,0,0,-0.0841999999999999,-3
-1,0,-1,0,-1,0,-2,0,0,-0.0333999999999996,-3
-1,0,-1,0,0,0,-2,0,0,-0.123500000000001,-2
1,-1,-1,0,0,0,-1,0,0,0.373899999999999,-3
1,-1,1,0,1,0,0,1,0,-0.484,-2
1,-1,1,0,1,0,1,1,0,-0.6518,-2
1,-1,1,0,1,0,1,1,0,-0.7684,0
1,-1,-1,0,0,0,1,0,0,-0.676299999999999,0
-1,0,1,0,1,0,0,0,0,-0.8551,2
-1,0,-1,0,0,0,0,-1,0,0.0122999999999998,1
-1,0,1,0,0,0,-1,-1,0,-0.0216000000000001,0
-1,0,-1,0,0,0,-1,-1,0,-0.0201000000000001,-1
-1,0,-1,0,1,0,-1,0,0,-0.0613,-2
1,-1,-1,0,0,0,-1,0,0,-0.2276,-3
1,-1,1,1,1,0,-1,0,0,-0.1472,-1
1,-1,1,1,1,0,0,0,0,0.0189999999999998,0
1,-1,1,1,1,0,0,0,0,0.0435000000000002,1
-1,0,1,1,2,0,0,0,0,0.2474,2
-1,0,1,1,2,0,-1,0,0,1.711,1
-1,0,-1,0,1,0,-1,0,0,1.7319,0
-1,0,-1,-1,0,0,-1,0,0,1.6665,-1
-1,0,1,-1,0,0,-2,0,0,1.7419,-2
-1,0,1,-1,-1,0,-3,0,0,1.6721,-2
1,1,1,-1,-1,0,-2,1,1,-0.8804,-2
1,1,1,-1,0,0,-2,1,1,-0.8223,-1
1,1,1,0,1,0,-2,1,1,-0.604799999999999,1
1,1,1,0,2,0,-1,1,1,-0.867699999999999,1
1,1,-1,0,2,0,0,1,1,-1.0605,1
-1,0,1,0,3,0,0,0,0,0.1352,2
-1,0,-1,0,2,0,1,0,0,0.3136,0
-1,0,1,0,2,-1,0,0,0,0.0114999999999995,-1
-1,0,-1,0,1,-1,1,0,0,0.2678,-1
-1,0,1,0,1,-1,0,0,0,1.241,-2
-1,0,1,0,1,-1,0,1,0,0.925700000000001,-3
-1,0,-1,0,1,-1,0,1,0,1.1114,-3
-1,0,-1,0,1,0,1,1,0,1.1167,-4
-1,0,1,0,1,0,-1,1,0,1.0875,-5
-1,0,-1,0,0,0,0,1,0,-0.2877,-5
-1,0,1,0,-1,0,-1,0,0,-0.2643,-4
-1,0,-1,0,-1,0,-1,0,0,-0.6316,-3
1,-1,-1,0,-1,0,-1,0,0,-0.570100000000001,-3
1,-1,-1,0,-1,0,0,0,0,-0.5767,-2
1,-1,-1,0,0,0,0,0,0,-0.8217,0
1,-1,1,0,0,0,0,0,0,-0.480499999999999,0
1,-1,1,0,0,0,-2,0,0,-0.755800000000001,0
1,-1,1,0,0,0,-3,0,0,-0.502399999999999,2
1,-1,-1,0,-1,0,-3,0,0,-0.585000000000001,2
1,-1,1,0,-1,0,-3,0,0,0.2029,2
1,-1,-1,0,-1,0,-2,0,0,-0.389400000000001,3
1,-1,-1,0,-1,0,-1,0,0,-0.339,4
-1,-2,-1,0,-1,0,1,0,-1,-0.5759,3
-1,-2,1,0,0,0,1,0,-1,-0.603700000000001,3
-1,-2,1,0,0,0,0,0,-1,-0.6762,2
-1,-2,-1,0,-1,0,0,0,-1,-0.3363,0
-1,-2,1,0,-1,0,-1,1,-1,-2.3156,-2
1,-1,1,0,-1,0,-3,1,1,-2.6156,-2
1,-1,1,0,-1,0,-3,1,1,-2.3426,-1
1,-1,1,0,-1,0,-2,2,1,-2.1947,0
1,-1,1,0,0,0,-3,2,1,-1.8384,1
1,-1,-1,0,0,0,-2,1,1,0.3399,2
1,-1,-1,0,0,0,0,1,0,0.6281,2
1,-1,-1,0,0,0,0,1,0,0.5389,2
1,-1,1,1,1,0,0,0,0,0.4575,2
-1,0,1,1,1,0,1,0,0,0.3039,3
-1,0,1,1,1,0,0,0,0,0.3438,3
-1,0,1,1,2,0,-1,1,0,-0.516399999999999,3
-1,0,1,1,2,0,-1,1,0,-0.566099999999999,1
-1,0,-1,0,1,0,-1,1,0,-0.596100000000001,0
1,1,1,0,1,-1,-2,1,1,-1.6329,-1
1,1,-1,0,1,-1,0,1,1,-1.8296,0
1,1,1,1,1,-1,0,0,1,-0.9768,1
1,1,1,1,1,-1,0,0,1,-1.3379,2
1,1,1,1,1,-1,-1,0,1,-1.8271,3
-1,2,1,2,2,0,0,0,0,-0.889,4
-1,2,1,2,2,0,-2,0,0,-3.0754,3
-1,2,-1,1,1,0,-2,0,0,-3.1238,1
-1,2,-1,1,1,0,-2,-1,0,-2.3728,0
-1,2,1,1,1,0,-2,-1,0,-1.9847,-2
-1,2,1,0,0,0,-3,-1,0,-3.4972,-3
1,3,1,0,0,0,-3,-1,1,-1.465,-4
1,3,1,1,1,0,-3,-1,1,-1.2415,-2
1,3,-1,1,1,0,-3,0,1,-1.5143,-1
1,3,1,1,1,0,-2,0,1,-1.3792,1
1,3,1,1,1,0,-2,0,1,0.0509,1
-1,0,1,1,2,0,-1,0,0,0.4292,3
-1,0,-1,0,1,0,0,0,0,0.21,1
-1,0,-1,0,1,0,0,0,0,0.0626000000000005,0
-1,0,-1,0,1,0,1,0,0,-0.00350000000000037,-1
1,-1,-1,0,1,0,2,0,0,-0.1881,-2
1,-1,1,0,0,0,2,0,0,-0.301,-2
1,-1,-1,0,0,0,2,0,0,-0.3322,0
1,-1,1,0,0,0,2,0,0,-0.2969,2
1,-1,-1,0,0,0,2,0,0,-0.0251999999999995,2
1,-1,-1,0,0,0,3,0,0,0.5854,4
1,-1,1,0,0,0,2,0,0,-0.1264,3
1,-1,1,0,1,0,1,1,0,4.4856,3
1,-1,-1,0,1,0,2,1,0,5.7396,3
1,-1,-1,0,1,0,2,1,0,6.1552,4
1,-1,1,0,1,0,0,1,0,4.7816,3
1,-1,-1,0,0,0,1,1,0,3.389,4
1,-1,1,0,-1,0,0,0,0,-1.0499,3
1,-1,-1,0,-2,0,-1,0,0,-2.7057,3
1,-1,1,0,-2,0,-2,0,0,-3.3733,3
1,-1,-1,0,-2,0,0,0,0,-2.4496,4
-1,-2,-1,0,-2,0,0,0,-1,-0.367599999999999,4
-1,-2,1,0,-2,0,0,0,-1,-1.0525,4
-1,-2,1,0,-1,0,0,0,-1,-0.203099999999999,2
-1,-2,1,0,-1,0,-1,0,-1,-0.0953000000000003,1
1,-1,1,0,0,0,-2,0,0,-0.6304,-1
1,-1,1,0,1,0,-2,1,1,0.164099999999999,-2
1,-1,1,0,1,0,-2,1,1,0.967400000000001,-1
1,-1,1,0,2,0,-2,1,1,0.778900000000002,1
-1,0,1,1,3,0,-1,1,1,0.663,2
-1,0,1,1,3,0,-1,1,0,0.8624,3
-1,0,-1,1,3,0,0,0,0,0.5622,3
-1,0,-1,1,3,0,1,0,0,0.410000000000001,1
-1,0,-1,1,1,0,1,-1,0,1.4155,-1
-1,0,1,0,0,0,1,-1,0,1.1788,-2
-1,0,1,0,-1,0,0,-1,0,1.6426,-2
-1,0,1,0,-1,0,-2,-1,0,1.0795,-3
1,1,1,0,-1,0,-3,-1,1,0.8873,-2
1,1,-1,0,-1,0,-3,0,1,-0.1319,0
1,1,1,0,-1,0,-3,0,1,1.0014,1
1,1,-1,0,-2,0,-2,0,1,1.1068,2
1,1,-1,0,-3,0,-1,0,1,1.1373,4
-1,0,-1,0,-3,0,1,0,-1,0.9887,4
-1,0,-1,0,-2,0,2,0,-1,0.5872,3
-1,0,-1,0,-2,0,2,0,-1,-0.3852,2
-1,0,-1,0,-1,0,3,0,-1,-0.793300000000001,1
1,-1,-1,-1,-1,0,3,0,-1,-0.730499999999999,-1
1,-1,1,-1,-1,0,2,1,0,-0.443,0
1,-1,-1,-1,-1,0,2,1,0,-0.1961,0
1,-1,-1,-1,-1,0,3,1,0,0.1162,1
1,-1,-1,-1,-1,0,3,1,0,0.3541,2
1,-1,1,0,0,0,2,1,0,0.9343,3
1,-1,1,0,1,0,2,1,0,1.0911,3
1,-1,1,0,2,0,1,1,0,1.5425,4
-1,0,1,0,2,0,-1,1,0,1.2718,3
-1,0,-1,0,1,0,-2,0,0,-0.104100000000001,2
-1,0,1,0,1,0,-2,0,0,-0.8884,1
-1,0,-1,0,-1,0,-2,-1,0,-1.0822,0
-1,0,-1,0,-2,0,-2,-1,0,-1.3036,-2
1,-1,-1,0,-3,0,-1,-2,0,-1.3694,-3
1,-1,1,0,-2,0,-1,0,0,-1.5574,-2
1,-1,1,0,-2,0,-1,0,0,-1.2285,-1
1,-1,1,1,0,0,-1,0,0,-1.234,0
1,-1,-1,1,-1,0,-1,0,0,-1.4731,2
1,-1,-1,1,0,0,-1,1,0,-1.176,4
1,-1,-1,1,-1,0,-1,0,0,0.1089,3
1,-1,1,1,0,0,0,0,0,-0.1485,3
-1,0,1,0,-1,0,0,0,0,0.758799999999999,3
-1,0,1,0,0,0,-1,0,0,0.468099999999998,1
-1,0,-1,0,0,0,-1,0,0,0.2507,-1
-1,0,1,0,1,0,-2,0,0,0.382899999999999,-2
-1,0,1,0,0,0,-3,0,0,0.207799999999999,-3
-1,0,-1,0,0,0,-3,0,0,-1.6622,-5
1,1,1,0,0,0,-2,0,1,-4.9587,-4
1,1,-1,0,-1,0,-2,0,1,-4.816,-3
1,1,-1,0,-1,0,-1,0,1,-4.4735,-1
1,1,-1,0,-1,0,1,0,1,-3.7897,0
1,1,1,0,0,0,1,1,1,-1.79,1
1,1,1,0,1,0,1,2,0,1.5758,2
1,1,1,0,2,0,0,2,0,2.5707,2
1,1,-1,0,2,0,0,2,0,2.7271,1
-1,0,-1,0,2,0,0,2,-1,2.6054,2
1,0,-1,0,1,0,0,1,-1,1.6513,1
1,0,-1,0,0,0,1,0,-1,2.0661,1
-1,0,1,0,1,0,2,0,-1,1.2101,2
-1,0,-1,0,1,0,2,0,-1,0.7333,1
1,0,-1,0,0,0,1,0,0,0.2879,-1
1,0,1,0,1,0,1,1,0,0.4748,1
-1,0,-1,0,1,0,0,0,0,0.3105,1
-1,0,-1,0,-1,0,0,0,0,-0.631399999999999,0
1,0,-1,0,-1,0,1,0,0,-0.5345,1
1,0,-1,0,-1,0,1,0,0,-0.139800000000001,2
1,0,-1,0,-2,0,2,-1,0,4.3596,2
1,0,1,0,-2,0,1,1,0,4.0049,2
1,0,-1,0,-1,0,2,1,0,5.1686,3
-1,-1,-1,0,-1,0,2,1,-1,5.3851,3
-1,-1,-1,0,0,0,2,1,-1,4.7348,2
-1,-1,-1,0,0,0,2,1,-1,-1.102,0
-1,-1,-1,0,0,0,4,0,-1,-0.8997,-1
1,-2,-1,0,0,0,4,0,-1,-1.8584,-3
1,-2,1,0,1,0,3,0,0,-1.9076,-2
1,-2,-1,0,1,0,4,0,0,-1.3361,0
1,-2,-1,0,1,0,3,0,0,-0.184399999999999,2
1,-2,-1,0,1,0,2,0,0,0.6702,3
1,-2,1,0,1,0,0,0,0,1.1756,4
1,-2,1,0,1,0,0,1,0,1.4008,4
1,-2,-1,0,1,0,0,1,0,1.3307,3
1,-2,1,0,1,0,-1,1,0,0.793900000000001,2
1,-2,1,0,2,0,-1,1,0,5.7293,2
-1,-1,1,0,2,0,0,1,0,5.8119,2
-1,-1,-1,0,1,0,0,0,0,5.4168,0
-1,-1,-1,0,1,0,0,0,0,5.2788,0
-1,-1,-1,0,0,0,1,-1,0,5.8068,0
1,-2,-1,0,-1,0,2,-1,0,-0.1712,-2
1,-2,1,0,-1,0,2,0,0,0.3157,-1
1,-2,1,0,0,0,2,0,0,0.429,1
1,-2,1,0,0,0,0,0,0,0.9913,2
-1,-1,1,0,2,0,0,1,0,1.27,3
-1,-1,1,0,2,0,-2,1,0,1.1877,3
-1,-1,1,0,2,0,-3,0,0,0.539,2
-1,-1,-1,0,1,0,-3,-1,0,-3.1428,1
-1,-1,1,0,2,0,-2,-1,0,-4.3472,-1
1,0,1,0,1,-1,-3,-1,1,-4.8407,-2
1,0,1,0,1,-1,-3,-1,1,-3.3148,0
1,0,-1,0,1,-1,-1,-1,1,-2.4214,1
1,0,1,0,1,-1,-1,0,1,1.2104,2
1,0,-1,0,0,-1,0,0,1,2.4579,3
1,0,-1,0,0,0,2,0,0,2.5774,4
1,0,1,0,0,0,3,0,0,1.6073,4
1,0,1,0,1,0,2,1,0,0.3269,4
-1,1,1,0,1,0,2,2,0,1.4804,3
-1,1,-1,0,1,0,1,2,0,-1.3986,2
-1,1,-1,0,0,0,0,2,0,-1.6488,0
-1,1,-1,0,0,0,0,2,0,-1.9868,-1
-1,1,1,0,0,0,0,1,0,-1.5892,-2
1,0,-1,0,0,0,1,0,0,-2.9855,-2
1,0,-1,0,0,0,2,0,0,-2.26,-1
1,0,1,1,2,0,2,0,0,-1.9843,1
1,0,1,1,3,0,2,0,0,-1.5175,2
1,0,1,1,2,0,2,0,0,-1.243,3
-1,1,1,1,2,0,1,0,0,-0.9779,4
-1,1,-1,0,1,0,0,0,0,0.630900000000001,3
-1,1,-1,-1,0,0,0,0,0,0.668599999999999,1
-1,1,-1,-1,-1,0,0,0,0,0.0193999999999999,-1
1,0,-1,-1,-1,0,0,0,0,-0.8966,-3
1,0,1,-1,-1,0,-1,0,0,0.0826,-3
1,0,-1,0,0,0,-1,0,0,-0.127,-2
1,0,1,0,0,0,-2,0,0,0.265599999999999,0
1,0,-1,0,0,0,-1,0,0,0.5053,1
1,0,-1,0,0,0,0,0,0,2.2105,3
1,0,1,0,0,0,0,0,0,2.3719,3
1,0,1,0,0,0,0,0,0,1.6843,4
-1,1,1,0,0,0,1,0,0,1.3098,4
-1,1,-1,-1,-1,0,0,0,0,1.3087,3
-1,1,-1,-1,-2,0,-1,0,0,-0.0558,1
-1,1,1,-1,-1,0,0,0,0,-1.033,-1
-1,1,1,-1,-1,0,-1,0,0,0.724,-3
-1,1,-1,-1,-2,0,-1,-1,0,0.6264,-5
1,0,-1,0,-2,0,-1,-2,0,1.8526,-5
-1,0,1,0,-1,0,-1,-1,0,2.6043,-3
-1,0,-1,0,-2,0,0,-1,0,2.2052,-3
1,0,-1,0,-2,0,2,-1,0,3.1694,-2
1,0,-1,0,-1,0,3,0,0,3.3606,-1
-1,0,1,0,0,0,2,1,0,2.3527,0
-1,0,1,0,0,0,2,0,0,1.3523,-1
1,0,1,0,1,0,1,0,0,1.0762,0
1,0,-1,0,0,0,0,0,0,-1.3795,0
-1,0,1,0,1,0,-1,0,0,0.8666,1
-1,0,-1,0,1,0,0,0,0,0.088300000000001,0
1,0,1,0,2,0,0,0,0,-3.0729,0
-1,0,1,0,2,0,0,1,0,1.5557,1
-1,0,1,0,3,0,0,1,0,2.5122,1
-1,0,-1,0,2,0,0,0,0,0.111600000000001,-1
-1,0,-1,0,1,0,0,0,0,0.622900000000001,-1
-1,0,-1,0,0,0,0,0,0,4.3868,-2
-1,0,1,0,0,0,0,0,0,0.619499999999999,-4
-1,0,1,0,0,0,0,0,0,0.5667,-4
-1,0,-1,0,0,0,0,1,0,0.5683,-3
-1,0,1,0,1,0,-1,1,0,0.3739,-3
-1,0,-1,0,1,0,0,1,0,0.671799999999999,-2
1,-1,-1,0,0,0,0,0,0,0.1756,-2
1,-1,1,1,1,0,0,0,0,-0.0478999999999999,-1
1,-1,1,1,2,0,0,1,0,-0.127699999999999,0
1,-1,1,2,3,0,1,1,0,0.165900000000001,2
1,-1,-1,2,2,0,0,1,0,-0.1542,2
-1,0,1,2,3,0,0,1,0,0.3889,4
-1,0,1,1,2,-1,-1,1,0,-0.0568999999999999,3
-1,0,1,1,1,-2,-2,0,0,-0.0353999999999999,2
-1,0,1,0,0,-3,-3,0,0,-0.104,1
1,1,1,0,2,-3,-3,0,1,-0.1154,1
1,1,-1,0,1,-3,-2,0,1,-0.3227,1
1,1,1,0,1,-2,-2,0,1,0.159,1
1,1,-1,0,1,-1,0,0,1,0.4559,1
1,1,-1,0,1,0,2,0,1,1.0535,1
-1,0,-1,0,0,0,3,0,-1,1.1999,2
-1,0,1,0,0,0,2,0,-1,0.121200000000002,0
-1,0,1,0,0,0,2,0,-1,-0.151599999999999,-1
-1,0,-1,0,-1,0,1,0,-1,-0.675299999999999,-2
-1,0,-1,0,-1,0,1,0,-1,-1.4024,-3
-1,0,-1,0,-1,0,1,0,0,-1.4658,-4
1,-1,-1,0,-1,0,2,0,0,-0.726299999999999,-4
1,-1,-1,0,-1,1,4,0,0,-0.520699999999999,-3
1,-1,1,0,0,1,4,0,0,-1.2885,-2
1,-1,1,0,0,1,2,0,0,-1.5844,0
1,-1,-1,0,-1,1,1,0,0,-1.7724,1
1,-1,-1,0,-2,1,0,0,0,-0.480499999999999,3
-1,-2,-1,0,-2,0,0,0,-1,-0.8517,3
-1,-2,1,0,-2,0,0,1,-1,-1.2868,3
-1,-2,-1,0,-3,0,1,1,-1,-1.5383,1
-1,-2,-1,0,-3,0,1,1,-1,-1.4733,-1
-1,-2,-1,0,-3,0,1,1,-1,-2.6647,-3
1,-3,-1,-1,-4,0,0,1,0,-2.3434,-4
1,-3,1,-1,-4,0,0,0,0,-0.7301,-4
1,-3,-1,-1,-3,0,1,0,0,0.0747999999999998,-3
1,-3,1,-1,-1,0,1,1,0,0.4769,-1
1,-3,-1,-1,-1,0,1,1,0,0.4119,1
1,-3,-1,0,0,0,1,1,0,0.6282,3
1,-3,1,0,0,0,1,2,0,0.8489,4
1,-3,1,0,0,0,0,2,0,0.8474,4
-1,-2,1,0,0,0,0,1,0,0.7863,4
-1,-2,-1,-1,0,0,0,1,0,0.813699999999999,2
-1,-2,-1,-1,0,0,1,1,0,0.5089,0
-1,-2,-1,-1,0,0,1,0,0,0.2497,-2
1,0,-1,-1,0,0,1,0,0,0.0606999999999999,-2
1,0,1,-1,0,0,1,1,0,-0.407299999999999,-2
1,0,-1,0,1,0,2,1,0,-0.264099999999999,-1
1,0,1,0,1,0,0,1,0,-0.176000000000001,0
1,0,1,0,1,0,0,1,0,-0.0475000000000001,2
1,0,-1,0,1,0,0,1,0,0.48,3
-1,1,1,0,0,0,-1,0,0,0.2244,2
-1,1,1,0,0,0,-2,0,0,0.1821,1
-1,1,1,0,0,0,-2,0,0,-0.1027,0
-1,1,1,0,0,0,-2,0,0,-0.4197,-2
1,2,1,0,0,0,-2,0,1,-1.3275,-4
1,2,-1,0,-1,0,-1,0,1,0.4128,-3
1,2,1,0,-1,0,-1,0,1,0.7655,-1
1,2,1,0,-1,0,0,0,1,4.6949,1
1,2,1,0,-1,0,0,0,1,4.695,3
-1,3,1,0,-1,0,-1,0,0,5.4694,4
-1,3,-1,0,0,0,0,0,0,1.3376,3
-1,3,-1,0,0,0,0,0,0,0.6069,2
-1,3,1,0,1,0,0,1,0,-2.9592,1
-1,3,-1,0,0,0,0,0,0,-3.5972,-1
1,2,-1,0,-1,0,1,0,0,-4.2147,-2
1,2,1,0,0,0,0,0,0,-1.1081,-1
1,2,1,0,0,0,-1,0,0,2.0464,0
1,2,-1,0,-1,0,0,-1,0,2.7504,1
1,2,-1,0,0,0,1,0,0,3.379,3
1,2,1,0,1,0,0,0,0,4.0537,5
-1,3,1,0,1,0,0,1,0,5.4465,5
-1,3,-1,0,0,0,1,1,0,2.7627,3
-1,3,1,0,0,0,0,2,0,2.4737,1
-1,3,-1,0,-1,0,-1,2,0,2.7637,-1
-1,3,-1,0,-1,0,1,2,0,1.7635,-3
-1,3,1,0,-1,0,1,1,0,0.0265000000000001,-5
-1,3,1,0,1,0,1,1,0,-0.856800000000001,-5
-1,3,1,0,2,0,1,0,0,-1.3206,-5
1,4,1,0,3,-1,0,0,1,-1.4913,-4
1,4,1,0,3,-1,-2,0,1,-0.8514,-2
1,4,-1,0,1,-1,-2,0,1,-0.873299999999999,0
1,4,-1,0,-1,-1,-2,0,1,-0.166799999999999,2
1,4,1,0,-2,-1,-3,0,1,-0.2279,3
1,4,1,0,-2,0,-3,0,0,-0.5624,3
1,0,1,0,-2,0,-3,0,0,-0.5028,2
1,0,-1,0,-2,0,-3,-1,0,-0.2288,1
1,0,1,0,-1,0,-3,-1,0,0.848,1
1,0,1,0,-1,0,-2,-1,0,1.0002,1
1,0,-1,0,-1,0,0,-1,0,1.7193,1
1,0,-1,0,-2,0,1,-2,0,2.1227,1
1,0,1,0,-1,0,1,0,0,1.874,2
1,0,1,0,-1,0,0,0,0,1.3206,2
1,0,-1,0,-1,0,1,0,0,1.6494,2
1,0,-1,0,-1,0,0,-1,0,1.6619,3
-1,-1,-1,0,0,0,0,0,-1,1.3839,3
-1,-1,1,0,0,0,-1,-1,-1,0.9369,1
-1,-1,1,0,0,0,-1,-1,-1,0.1438,-1
-1,-1,-1,0,-1,0,-2,-1,-1,-0.6474,-2
-1,-1,-1,0,-1,0,-2,-1,-1,-0.7492,-4
-1,-1,1,0,0,0,-2,-1,0,-0.7786,-4
1,0,1,0,1,0,-1,0,1,-0.323700000000001,-4
1,0,1,0,1,0,0,0,1,0.190300000000001,-2
1,0,1,1,3,0,0,0,1,0.5804,0
1,0,-1,1,3,0,0,1,1,0.5914,2
1,0,1,1,2,0,0,1,1,0.7432,3
1,0,-1,1,0,0,0,0,0,1.3817,5
-1,1,1,1,1,0,0,0,0,1.4966,4
-1,1,1,0,0,0,-1,0,0,1.3749,2
-1,1,1,0,1,0,-1,0,0,1.9014,0
-1,1,-1,0,0,0,-1,-1,0,1.4242,-2
-1,1,-1,0,0,0,-1,-2,0,0.8198,-4
-1,1,-1,0,-1,0,-1,-3,0,0.1092,-4
-1,1,1,0,-1,0,-1,-3,0,-0.195999999999999,-4
-1,1,-1,0,-2,0,-1,-3,0,-1.0498,-4
-1,1,1,0,-1,0,-1,-2,0,-1.1954,-4
-1,1,-1,0,0,0,-1,-2,0,-1.0124,-4
1,0,-1,0,0,0,-1,-1,0,-0.7223,-4
1,0,-1,0,-1,0,0,-2,0,-0.2888,-2
1,0,1,0,-1,0,0,-1,0,0.0257000000000005,-1
1,0,1,0,-1,0,-1,-1,0,1.0109,0
1,0,1,0,0,0,-1,1,0,1.0184,2
-1,1,1,0,1,0,-1,1,0,1.5294,3
-1,1,1,0,2,0,-2,2,0,1.5228,1
-1,1,-1,-1,1,0,-2,1,0,1.2141,0
-1,1,-1,-1,1,0,-1,1,0,0.7476,0
-1,1,-1,-1,-1,0,-1,-1,0,0.702800000000001,-2
1,0,-1,-2,-3,0,-1,-1,0,0.2515,-4
1,0,-1,-2,-3,0,0,-1,0,1.2004,-2
1,0,1,-1,-2,0,-1,-1,0,1.2981,0
1,0,1,-1,-2,0,-2,-1,0,0.9973,1
1,0,-1,-1,-2,0,-2,-1,0,0.8104,2
1,0,1,0,-1,0,-3,-1,0,0.9348,3
-1,1,1,1,0,0,-3,-1,0,-0.0234999999999999,3
-1,1,-1,1,0,0,-2,-1,0,-0.284700000000001,1
-1,1,-1,1,-1,0,-1,-1,0,-0.1858,-1
-1,1,-1,1,-1,0,-1,-1,0,-0.3145,-2
1,0,-1,1,-1,0,1,-1,0,-0.8271,-2
1,0,-1,0,-2,0,2,-1,0,-0.2231,-2
1,0,-1,0,-2,0,3,-1,0,0.286800000000001,0
1,0,1,0,-1,0,3,-1,0,0.320800000000001,1
1,0,1,0,0,0,2,0,0,0.9437,3
1,0,1,0,0,0,1,0,0,1.5502,4
-1,1,1,0,1,0,0,0,0,1.4743,4
