serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
1,-1,1,0,1,0,0,1,0,0.3273,1
1,-1,-1,0,-1,0,0,0,0,0.0104,0
1,-1,-1,0,0,0,1,0,0,0.2315,0
1,-1,1,0,0,0,0,0,0,0.0661,0
1,-1,1,1,1,0,0,0,0,0.0286,0
-1,0,1,0,0,0,0,0,0,0.0443,1
-1,0,-1,0,-1,0,0,0,0,-0.0091,-1
-1,0,-1,0,-1,0,0,0,0,-0.0054,-1
-1,0,1,0,0,0,0,0,0,-0.1115,0
-1,0,1,0,0,0,-1,0,0,-0.0892000000000003,-1
-1,0,1,0,0,0,-1,0,0,0.131,0
-1,0,-1,0,0,0,0,0,0,0.0417,-1
-1,0,-1,0,0,0,0,0,0,-0.0955,0
1,-1,-1,0,0,0,1,0,0,0.3859,-1
1,-1,1,0,1,0,0,1,0,-0.9471,0
1,-1,1,0,0,0,0,0,0,-0.0368,0
1,-1,1,0,0,0,0,0,0,-0.0749,1
1,-1,-1,0,-1,0,0,-1,0,-0.00340000000000007,0
-1,0,1,0,1,0,0,0,0,0.2071,1
-1,0,-1,0,0,0,0,0,0,-0.0797,-1
-1,0,1,0,0,0,-1,0,0,-0.0706999999999999,-1
-1,0,-1,0,0,0,0,0,0,-0.0734,0
-1,0,-1,0,0,0,0,0,0,-0.0446,-1
1,-1,-1,0,0,0,0,0,0,0.0408,0
1,-1,1,1,1,0,0,0,0,0.000699999999999989,1
1,-1,1,0,0,0,0,0,0,0.0954999999999998,0
1,-1,1,0,0,0,0,0,0,-0.0489,1
-1,0,1,0,1,0,0,0,0,0.1593,0
-1,0,1,0,0,0,-1,0,0,1.5044,-1
-1,0,-1,0,0,0,0,0,0,0.0215999999999999,0
-1,0,-1,-1,-1,0,0,0,0,0.0301,-1
-1,0,1,0,0,0,-1,0,0,0.0264999999999999,0
-1,0,1,0,0,0,-1,0,0,0.0895,0
1,1,1,0,0,0,0,1,1,-1.0481,-1
1,1,1,0,1,0,0,0,0,0.0797000000000001,1
1,1,1,0,0,0,0,0,0,0.2476,1
1,1,1,0,1,0,0,0,0,-0.2364,0
1,1,-1,0,0,0,0,0,0,-0.1033,0
-1,0,1,0,1,0,0,0,0,0.1476,0
-1,0,-1,0,0,0,1,0,0,0.2581,-1
-1,0,1,0,0,-1,-1,0,0,-0.0545,0
-1,0,-1,0,0,0,1,0,0,0.0199000000000002,0
-1,0,1,0,0,0,-1,0,0,0.8699,-1
-1,0,1,0,1,0,0,1,0,-0.1677,-1
-1,0,-1,0,0,0,1,0,0,0.4438,-1
-1,0,-1,0,0,0,0,0,0,-0.0492,-1
-1,0,1,0,0,0,-1,0,0,-0.0093,-1
-1,0,-1,0,-1,0,0,0,0,-0.5053,-1
-1,0,1,0,0,0,-1,0,0,-0.1443,0
-1,0,-1,0,0,0,1,0,0,0.0765000000000001,0
1,-1,-1,0,0,0,0,0,0,0.0123,-1
1,-1,-1,0,0,0,0,0,0,-0.0159000000000001,0
1,-1,-1,0,0,0,0,0,0,-0.7503,1
1,-1,1,0,0,0,-1,0,0,0.1969,0
1,-1,1,0,0,0,-1,0,0,-0.1988,0
1,-1,1,0,0,0,-1,0,0,0.2657,1
1,-1,-1,0,-1,0,0,0,0,-0.0985,0
1,-1,1,0,0,0,0,0,0,0.0376,1
1,-1,-1,0,0,0,0,0,0,-0.3954,1
1,-1,-1,0,0,0,0,0,0,-0.1484,1
-1,-2,-1,0,0,0,1,0,-1,0.0288,0
-1,-2,1,0,0,0,0,0,0,-0.1263,0
-1,-2,1,0,0,0,-1,0,0,-0.0349,0
-1,-2,-1,0,-1,0,0,0,0,-0.0555,-1
-1,-2,1,0,0,0,-1,1,0,-2.1277,-1
1,-1,1,0,0,0,-1,0,1,-0.2712,0
1,-1,1,0,0,0,0,0,0,0.1467,1
1,-1,1,0,0,0,0,1,0,0.113,1
1,-1,1,0,0,0,-1,0,0,0.3008,0
1,-1,-1,0,0,0,0,0,0,0.0506,0
1,-1,-1,0,0,0,1,0,0,0.0169999999999998,0
1,-1,-1,0,0,0,0,0,0,0.0575,1
1,-1,1,1,1,0,0,0,0,0.0316,1
-1,0,1,0,0,0,0,0,0,0.1472,1
-1,0,1,0,0,0,-1,0,0,0.0904999999999998,0
-1,0,1,0,1,0,0,1,0,-0.8432,0
-1,0,1,0,0,0,0,0,0,0.00779999999999994,-1
-1,0,-1,0,0,0,0,0,0,0.0016,0
1,1,1,0,0,-1,-1,0,1,-0.8896,0
1,1,-1,0,0,0,1,0,0,-0.1062,1
1,1,1,1,1,0,0,0,0,0.00960000000000001,1
1,1,1,0,0,0,0,0,0,-0.3533,0
1,1,1,0,0,0,-1,0,0,-0.4876,1
-1,2,1,1,1,0,0,0,0,0.0485,1
-1,2,1,0,0,0,-1,0,0,-2.2926,0
-1,2,-1,0,0,0,0,0,0,-0.0388,-1
-1,2,-1,0,0,0,0,-1,0,0.3977,-1
-1,2,1,0,0,0,-1,0,0,-0.0995,-1
-1,2,1,0,0,0,-1,0,0,-1.464,0
1,3,1,0,0,0,-1,0,1,-0.2604,-1
1,3,1,1,1,0,0,0,0,0.1847,1
1,3,-1,0,0,0,0,0,0,0.1249,0
1,3,1,0,0,0,0,0,0,0.0356000000000001,1
1,3,1,0,0,0,-1,0,0,-0.0338999999999999,0
-1,0,1,0,1,0,0,0,0,0.1179,1
-1,0,-1,0,0,0,1,0,0,-0.0345000000000001,-1
-1,0,-1,0,0,0,0,0,0,-0.0225000000000001,-1
-1,0,-1,0,0,0,1,0,0,-0.0305,0
1,-1,-1,0,0,0,0,0,0,-0.2185,-1
1,-1,1,0,0,0,0,0,0,0.00499999999999998,1
1,-1,-1,0,0,0,1,0,0,-0.0657,1
1,-1,1,0,0,0,0,0,0,0.0128,1
1,-1,-1,0,0,0,1,0,0,0.2412,0
1,-1,-1,0,0,0,1,0,0,0.3921,1
1,-1,1,0,0,0,-1,0,0,-0.7068,0
1,-1,1,0,1,0,0,1,0,4.5463,1
1,-1,-1,0,0,0,1,0,0,1.2668,1
1,-1,-1,0,0,0,1,0,0,0.6568,1
1,-1,1,0,0,0,-1,0,0,-0.9815,0
1,-1,-1,0,-1,0,0,0,0,-2.0994,1
1,-1,1,0,0,0,-1,0,0,0.1074,0
1,-1,-1,0,-1,0,0,0,0,-0.389,1
1,-1,1,0,0,0,0,0,0,-0.0108,1
1,-1,-1,0,0,0,1,0,0,-0.0577999999999999,1
-1,-2,-1,0,-1,0,0,0,-1,-0.0174,1
-1,-2,1,0,0,0,-1,0,0,-0.5775,0
-1,-2,1,0,0,0,0,0,0,0.4604,-1
-1,-2,1,0,0,0,-1,0,0,0.0969999999999999,0
1,-1,1,0,1,0,0,0,1,-0.5929,-1
1,-1,1,0,0,0,0,1,0,0.7771,0
1,-1,1,0,0,0,-1,0,0,0.2258,1
1,-1,1,0,1,0,0,0,0,0.2719,1
-1,0,1,1,1,0,0,0,0,-0.0189,1
-1,0,1,0,1,0,0,0,0,-0.3935,0
-1,0,-1,0,0,0,1,0,0,0.4769,0
-1,0,-1,0,0,0,0,0,0,0.0736,-1
-1,0,-1,0,-1,0,0,-1,0,1.2774,-1
-1,0,1,0,0,0,0,0,0,-0.2556,0
-1,0,1,0,0,0,-1,0,0,0.0702999999999999,0
-1,0,1,0,0,0,-1,0,0,-0.0862,-1
1,1,1,0,0,0,-1,0,1,-0.1186,0
1,1,-1,0,-1,0,0,0,0,0.2582,1
1,1,1,0,0,0,0,0,0,0.8777,1
1,1,-1,0,-1,0,0,0,0,0.1757,1
1,1,-1,0,-1,0,0,0,0,-0.0556999999999999,1
-1,0,-1,0,0,0,1,0,-1,-0.2672,0
-1,0,-1,0,0,0,1,0,0,-0.1433,0
-1,0,-1,0,0,0,0,0,0,-0.0946999999999999,0
-1,0,-1,0,0,0,1,0,0,-0.2324,0
1,-1,-1,-1,-1,0,0,0,0,0.00710000000000001,-1
1,-1,1,0,0,0,0,1,0,0.0203,1
1,-1,-1,0,0,0,1,0,0,0.1036,0
1,-1,-1,0,0,0,1,0,0,0.2176,1
1,-1,-1,0,0,0,1,0,0,0.00549999999999997,1
1,-1,1,0,0,0,-1,0,0,0.5873,0
1,-1,1,0,1,0,0,1,0,0.1771,1
1,-1,1,0,1,0,0,0,0,0.555,1
-1,0,1,0,0,0,-1,0,0,-0.0531,0
-1,0,-1,0,-1,0,0,-1,0,-1.3704,0
-1,0,1,0,0,0,-1,0,0,-0.197,-1
-1,0,-1,0,-1,0,0,0,0,-0.0167,0
-1,0,-1,0,0,0,0,0,0,0.3336,-1
1,-1,-1,0,-1,0,0,-1,0,-0.1189,-1
1,-1,1,0,0,0,0,1,0,-1.5584,1
1,-1,1,0,0,0,-1,0,0,0.1319,0
1,-1,1,1,1,0,0,0,0,-0.0222,1
1,-1,-1,0,-1,0,0,0,0,0.0945,1
1,-1,-1,0,0,0,0,0,0,0.1782,1
1,-1,-1,0,-1,0,0,0,0,-0.2735,0
1,-1,1,0,1,0,0,0,0,-0.1255,0
-1,0,1,0,0,0,0,0,0,0.8851,1
-1,0,1,0,0,0,-1,0,0,-0.1962,-1
-1,0,-1,0,0,0,0,0,0,-0.0392,-1
-1,0,1,0,0,0,-1,0,0,-0.1413,-1
-1,0,1,0,0,0,-1,0,0,-0.3006,-1
-1,0,-1,0,0,0,0,0,0,-0.9849,-1
1,1,1,0,0,0,0,0,1,-3.4927,0
1,1,-1,0,-1,0,0,0,0,0.1035,0
1,1,-1,0,0,0,0,0,0,0.2012,1
1,1,-1,0,0,0,1,0,0,0.3832,0
1,1,1,0,1,0,0,1,0,1.0148,0
1,1,1,0,1,0,0,1,0,-0.1269,1
1,1,1,0,0,0,-1,0,0,1.0984,0
1,1,-1,0,0,0,0,0,0,0.3576,0
-1,0,-1,0,0,0,1,0,-1,0.2615,1
1,0,-1,0,0,0,0,0,0,0.0607,-1
1,0,-1,0,0,0,1,0,0,0.2879,1
-1,0,1,0,1,0,0,0,0,0.2424,1
-1,0,-1,0,0,0,0,0,0,-0.1192,-1
1,0,-1,0,-1,0,0,0,0,-0.1839,-1
1,0,1,0,1,0,0,1,0,0.2476,1
-1,0,-1,0,0,0,0,-1,0,0.1236,1
-1,0,-1,0,-1,0,0,0,0,-0.6995,0
1,0,-1,0,0,0,1,0,0,-0.0223,0
1,0,-1,0,-1,0,0,0,0,0.2108,0
1,0,-1,0,0,0,1,0,0,4.747,1
1,0,1,0,0,0,-1,1,0,-0.2311,1
1,0,-1,0,0,0,1,0,0,0.4642,1
-1,-1,-1,0,0,0,1,0,-1,0.1942,0
-1,-1,-1,0,0,0,0,0,0,-0.4395,-1
-1,-1,-1,0,0,0,1,0,0,-1.0898,-1
-1,-1,-1,0,0,0,1,0,0,-0.0288,0
1,-2,-1,0,0,0,1,0,0,-0.4945,-1
1,-2,1,0,1,0,0,0,0,0.145,1
1,-2,-1,0,0,0,1,0,0,0.132,1
1,-2,-1,0,0,0,0,0,0,0.0619,1
1,-2,-1,0,0,0,0,0,0,0.8258,1
1,-2,1,0,0,0,-1,0,0,0.0109,0
1,-2,1,0,1,0,0,1,0,0.3702,1
1,-2,-1,0,0,0,1,0,0,0.0619,0
1,-2,1,0,0,0,-1,0,0,-0.4749,0
1,-2,1,0,1,0,0,0,0,5.7612,1
-1,-1,1,0,0,0,0,0,0,0.0935,0
-1,-1,-1,0,0,0,0,0,0,-0.0249000000000002,-1
-1,-1,-1,0,0,0,1,0,0,-0.0760999999999999,0
-1,-1,-1,0,-1,0,0,-1,0,0.0531,0
1,-2,-1,0,0,0,1,0,0,-0.2168,-1
1,-2,1,0,0,0,0,1,0,0.5804,1
1,-2,1,0,1,0,0,0,0,0.0884,1
1,-2,1,0,0,0,-1,0,0,0.4862,1
-1,-1,1,0,1,0,0,0,0,0.3318,1
-1,-1,1,0,0,0,-1,0,0,-0.2991,-1
-1,-1,1,0,0,0,-1,0,0,-0.0683,0
-1,-1,-1,0,0,0,0,-1,0,-3.5934,0
-1,-1,1,0,1,0,0,0,0,-0.7182,-1
1,0,1,0,0,-1,-1,0,1,-0.1617,0
1,0,1,0,0,0,-1,0,0,1.2268,1
1,0,-1,0,0,0,1,0,0,0.8251,1
1,0,1,0,0,0,0,0,0,0.0384,1
1,0,-1,0,0,0,1,0,0,0.5293,0
1,0,-1,0,0,0,1,0,0,-0.0422000000000001,1
1,0,1,0,0,0,0,0,0,0.2567,1
1,0,1,0,1,0,0,1,0,-0.4553,1
-1,1,1,0,0,0,0,1,0,1.1919,0
-1,1,-1,0,0,0,0,0,0,-2.3497,-1
-1,1,-1,0,-1,0,0,0,0,-0.2924,-1
-1,1,-1,0,0,0,0,0,0,-0.0813,0
-1,1,1,0,1,0,0,0,0,-0.0577,0
1,0,-1,0,0,0,1,0,0,-0.2044,0
1,0,-1,0,0,0,1,0,0,-1.6242,0
1,0,1,1,1,0,0,0,0,-0.0167,1
1,0,1,0,1,0,0,0,0,0.3855,1
1,0,1,0,0,0,0,0,0,0.2168,1
-1,1,1,0,0,0,0,0,0,0.0606999999999999,1
-1,1,-1,-1,-1,0,0,0,0,-0.0154,-1
-1,1,-1,0,0,0,0,0,0,0.021,-1
-1,1,-1,0,0,0,0,0,0,-0.2637,-1
1,0,-1,0,0,0,0,0,0,-0.6992,-1
1,0,1,0,0,0,-1,0,0,1.0399,1
1,0,-1,0,0,0,0,0,0,-0.225,0
1,0,1,0,0,0,-1,0,0,0.4136,1
1,0,-1,0,0,0,1,0,0,-0.0240000000000002,0
1,0,-1,0,0,0,1,0,0,1.006,1
1,0,1,0,0,0,-1,0,0,1.2013,1
1,0,1,0,0,0,0,0,0,-0.9126,1
-1,1,1,0,0,0,0,0,0,0.0391,1
-1,1,-1,-1,-1,0,0,0,0,-0.0251,-1
-1,1,-1,0,-1,0,0,0,0,-0.3585,-1
-1,1,1,0,1,0,0,0,0,0.2241,-1
-1,1,1,0,0,0,-1,0,0,0.8444,-1
-1,1,-1,0,-1,0,0,-1,0,-0.0585000000000001,-1
1,0,-1,0,-1,0,0,-1,0,1.2011,-1
-1,0,1,0,0,0,0,1,0,0.3932,1
-1,0,-1,0,0,0,1,0,0,-0.175,-1
1,0,-1,0,0,0,1,0,0,1.8086,0
1,0,-1,0,0,0,1,0,0,0.1327,0
-1,0,1,0,0,0,-1,0,0,0.1932,0
-1,0,1,0,0,0,0,0,0,-0.6072,0
1,0,1,0,1,0,0,0,0,-0.4511,0
1,0,-1,0,-1,0,0,0,0,-0.6471,0
-1,0,1,0,1,0,0,0,0,2.3788,1
-1,0,-1,0,0,0,0,0,0,-0.5851,-1
1,0,1,0,1,0,0,0,0,-3.7684,0
-1,0,1,0,1,0,0,1,0,4.1775,1
-1,0,1,0,0,0,0,0,0,0.3094,0
-1,0,-1,0,0,0,0,-1,0,-0.0218,-1
-1,0,-1,0,-1,0,0,0,0,-0.0737999999999999,-1
-1,0,-1,0,0,0,0,0,0,-0.00449999999999999,-1
-1,0,1,0,1,0,0,1,0,0.4102,-1
-1,0,1,0,0,0,0,0,0,0.2566,0
-1,0,-1,0,0,0,0,0,0,-0.0202,0
-1,0,1,0,0,0,-1,0,0,-0.2682,-1
-1,0,-1,0,0,0,1,0,0,0.2934,0
1,-1,-1,0,0,0,0,0,0,-0.086,-1
1,-1,1,1,1,0,0,0,0,0.0331,1
1,-1,1,0,1,0,0,1,0,-0.0999999999999999,1
1,-1,1,1,1,0,0,0,0,0.0254,1
1,-1,-1,0,-1,0,0,0,0,-0.0267,0
-1,0,1,0,1,0,0,0,0,0.4571,1
-1,0,1,0,0,-1,-1,0,0,-0.4127,0
-1,0,1,0,0,-1,-1,0,0,-0.0785,0
-1,0,1,0,0,-1,-1,0,0,-0.0432,0
1,1,1,0,1,0,0,0,1,-0.0381,0
1,1,-1,0,0,0,1,0,0,0.2498,1
1,1,1,0,0,0,-1,0,0,0.069,0
1,1,-1,0,0,0,1,0,0,0.2184,0
1,1,-1,0,0,0,1,0,0,0.5544,0
-1,0,-1,0,0,0,1,0,-1,0.1083,1
-1,0,1,0,0,0,0,0,0,-0.8289,-1
-1,0,1,0,0,0,-1,0,0,-0.2038,-1
-1,0,-1,0,-1,0,0,0,0,-0.3053,-1
-1,0,-1,0,0,0,1,0,0,-0.1727,-1
-1,0,-1,0,0,0,1,0,0,0.0449,0
1,-1,-1,0,0,0,1,0,0,-0.0893999999999998,-1
1,-1,-1,0,0,1,1,0,0,0.00179999999999998,0
1,-1,1,0,0,0,0,0,0,-1.0731,0
1,-1,1,0,0,0,-1,0,0,-0.4686,1
1,-1,-1,0,-1,0,0,0,0,-0.1431,1
1,-1,-1,0,-1,0,0,0,0,1.2025,1
-1,-2,-1,0,0,0,1,0,-1,-0.3694,0
-1,-2,1,0,0,0,0,1,0,-1.5082,0
-1,-2,-1,0,-1,0,0,0,0,-0.7201,-1
-1,-2,-1,0,-1,0,0,0,0,-0.0781,-1
-1,-2,-1,0,-1,0,0,0,0,0.0111000000000001,-1
1,-3,-1,-1,-1,0,0,0,0,-0.0481,-1
1,-3,1,0,0,0,0,0,0,0.1051,0
1,-3,-1,0,0,0,1,0,0,0.0848,0
1,-3,1,0,1,0,0,1,0,0.324,1
1,-3,-1,0,-1,0,0,0,0,-0.0539000000000001,1
1,-3,-1,0,0,0,0,0,0,0.1682,1
1,-3,1,0,0,0,0,1,0,0.3258,1
1,-3,1,0,0,0,0,0,0,0.0833,0
-1,-2,1,0,1,0,0,0,0,0.2629,1
-1,-2,-1,-1,-1,0,0,0,0,-0.0265,-1
-1,-2,-1,0,0,0,1,0,0,-0.1366,-1
-1,-2,-1,0,0,0,0,0,0,0.0666,-1
1,0,-1,0,0,0,0,0,0,-0.1057,0
1,0,1,0,1,0,0,1,0,-0.2051,1
1,0,-1,0,0,0,1,0,0,0.1167,0
1,0,1,0,0,0,-1,0,0,-0.0484999999999999,0
1,0,1,0,0,0,0,0,0,0.1951,1
1,0,-1,0,0,0,0,0,0,0.4218,1
-1,1,1,0,0,0,-1,0,0,-0.4607,0
-1,1,1,0,0,0,0,0,0,0.0744,-1
-1,1,1,0,0,0,-1,0,0,-0.3333,-1
-1,1,1,0,0,0,0,0,0,-0.1219,-1
1,2,1,0,0,0,0,0,1,-0.486,-1
1,2,-1,0,-1,0,0,0,0,1.2796,1
1,2,1,0,0,0,0,0,0,0.4271,1
1,2,1,0,0,0,0,0,0,3.5961,1
1,2,1,0,0,0,0,0,0,-0.1218,1
-1,3,1,0,0,0,-1,0,0,0.2884,0
-1,3,-1,0,0,0,1,0,0,-2.8522,0
-1,3,-1,0,0,0,0,0,0,-0.3036,0
-1,3,1,0,1,0,0,1,0,0.0300000000000001,0
-1,3,-1,0,-1,0,0,-1,0,-0.7598,-1
1,2,-1,0,-1,0,0,0,0,-0.3291,-1
1,2,1,0,1,0,0,0,0,0.2544,1
1,2,1,0,0,0,-1,0,0,2.8509,1
1,2,-1,0,0,0,1,0,0,0.734,1
1,2,-1,0,0,0,1,0,0,-0.1312,1
1,2,1,0,0,0,-1,0,0,0.3456,1
-1,3,1,0,1,0,0,1,0,1.6472,1
-1,3,-1,0,-1,0,0,0,0,0.1671,-1
-1,3,1,0,0,0,0,1,0,0.445,-1
-1,3,-1,0,-1,0,0,0,0,0.1588,-1
-1,3,-1,0,0,0,1,0,0,-0.6546,-1
-1,3,1,0,1,0,0,0,0,-0.0898,-1
-1,3,1,0,1,0,0,0,0,-0.7162,-1
-1,3,1,0,1,0,0,0,0,-0.0188000000000002,-1
1,4,1,0,0,-1,-1,0,1,-0.0119,0
1,4,1,0,0,0,-1,0,0,-0.0146999999999998,1
1,4,-1,0,-1,0,0,0,0,-0.1117,1
1,4,-1,0,-1,0,0,0,0,-0.00970000000000013,1
1,4,1,0,0,0,-1,0,0,-0.0799,0
1,4,1,0,0,0,-1,0,0,-0.3464,0
1,0,1,0,0,0,-1,0,0,0.0449,0
1,0,-1,0,-1,0,0,-1,0,0.1623,0
1,0,1,0,0,0,0,0,0,1.0671,1
1,0,1,0,0,0,0,0,0,0.0723,0
1,0,-1,0,0,0,1,0,0,0.3727,0
1,0,-1,0,-1,0,0,-1,0,0.4483,0
1,0,1,0,0,0,0,1,0,-0.0864000000000001,1
1,0,1,0,0,0,-1,0,0,0.5137,1
1,0,-1,0,0,0,1,0,0,0.4011,0
1,0,-1,0,0,0,0,-1,0,0.3852,1
-1,-1,-1,0,0,0,0,0,-1,0.1703,0
-1,-1,1,0,0,0,-1,0,0,-0.5334,-1
-1,-1,1,0,0,0,-1,0,0,-0.2794,-1
-1,-1,-1,0,-1,0,0,0,0,-0.3901,-1
-1,-1,-1,0,0,0,0,-1,0,0.2834,-1
-1,-1,1,0,1,0,0,0,0,0.1409,0
1,0,1,0,1,0,0,1,1,-0.0785000000000004,-1
1,0,1,0,0,0,0,0,0,0.2346,1
1,0,1,1,1,0,0,0,0,0,1
1,0,-1,0,0,0,0,0,0,0.2944,1
1,0,1,0,0,0,0,0,0,0.2927,1
1,0,-1,0,-1,0,0,0,0,0.56,1
-1,1,1,0,1,0,0,0,0,0.3495,0
-1,1,1,0,0,0,-1,0,0,-0.1217,-1
-1,1,1,0,1,0,0,0,0,0.8209,-1
-1,1,-1,0,-1,0,0,-1,0,-0.1845,-1
-1,1,-1,0,-1,0,0,-1,0,-0.0444000000000001,-1
-1,1,-1,0,0,0,0,-1,0,-0.3611,0
-1,1,1,0,0,0,-1,0,0,-0.426900000000001,-1
-1,1,-1,0,0,0,0,0,0,-0.0329,-1
-1,1,1,0,0,0,0,0,0,-0.3301,-1
-1,1,-1,0,0,0,0,-1,0,0.1386,-1
1,0,-1,0,0,0,0,0,0,-0.071,0
1,0,-1,0,-1,0,0,-1,0,0.00660000000000007,1
1,0,1,0,0,0,0,1,0,0.2816,0
1,0,1,0,0,0,-1,0,0,0.6551,0
1,0,1,0,1,0,0,1,0,0.1461,1
-1,1,1,0,1,0,0,0,0,0.44,1
-1,1,1,0,0,0,-1,0,0,0,-1
-1,1,-1,-1,-1,0,0,0,0,-0.0271,-1
-1,1,-1,0,0,0,0,0,0,0.1886,0
-1,1,-1,0,-1,0,0,-1,0,0.1013,-1
1,0,-1,-1,-1,0,0,0,0,-0.0113,-1
1,0,-1,0,0,0,0,0,0,0.9489,1
1,0,1,0,0,0,-1,0,0,0.0706,1
1,0,1,0,0,0,-1,0,0,-0.1122,1
1,0,-1,0,-1,0,0,-1,0,-0.0855999999999998,0
1,0,1,0,0,0,-1,0,0,0.1131,0
-1,1,1,1,1,0,0,0,0,-0.00939999999999999,1
-1,1,-1,0,0,0,0,0,0,-0.1906,-1
-1,1,-1,0,-1,0,0,0,0,-0.0133,-1
-1,1,-1,0,-1,0,0,-1,0,-0.2143,-1
1,0,-1,0,0,0,1,0,0,-0.3995,0
1,0,-1,0,0,0,1,0,0,0.5946,1
1,0,-1,0,0,0,1,0,0,0.3193,1
1,0,1,0,0,0,0,0,0,0.0207,0
1,0,1,0,0,0,-1,0,0,0.408600000000001,1
1,0,1,0,0,0,0,0,0,0.207,1
-1,1,1,0,1,0,0,0,0,0.5187,1
-1,1,-1,-1,-1,0,0,0,0,-0.00640000000000001,-1
-1,1,-1,0,-1,0,0,-1,0,0.2666,-1
-1,1,-1,0,0,0,0,0,0,-0.3694,0
1,0,-1,-1,-1,0,0,0,0,-0.3982,-1
1,0,-1,0,-1,0,0,0,0,-0.3178,1
1,0,1,0,1,0,0,1,0,0.4393,1
1,0,1,0,0,0,0,0,0,-0.0322,1
1,0,-1,0,-1,0,0,0,0,0.5703,1
1,0,1,0,0,0,-1,0,0,-0.0636000000000001,0
-1,1,1,1,1,0,0,0,0,0.0192,1
-1,1,-1,0,-1,0,0,0,0,-0.2482,-1
-1,1,-1,0,-1,0,0,-1,0,-0.1026,0
-1,1,-1,0,0,0,0,0,0,-0.00359999999999998,0
1,0,-1,0,-1,0,0,-1,0,-0.3925,-1
-1,0,-1,0,0,0,0,0,0,0.1958,1
-1,0,-1,0,-1,0,0,-1,0,-0.0934,-1
1,0,-1,0,0,0,1,0,0,0.1906,-1
1,0,-1,0,0,0,1,0,0,-0.4523,1
-1,0,1,0,0,0,-1,0,0,0.2654,1
-1,0,-1,-1,-1,0,0,0,0,-0.0236,-1
1,0,-1,0,-1,0,0,-1,0,-0.3456,-1
-1,0,-1,0,0,0,0,0,0,0.2204,0
-1,0,1,0,0,-1,-1,0,0,-0.0967,0
-1,0,1,0,0,0,-1,0,0,-0.3987,-1
-1,0,-1,0,-1,0,0,-1,0,-0.5815,-1
-1,0,1,0,0,0,0,0,0,-0.2203,0
-1,0,-1,0,-1,0,0,0,0,0.0273000000000003,0
-1,0,-1,-1,-1,0,0,0,0,-0.0517,-1
-1,0,-1,0,0,0,0,0,0,-0.3105,-1
-1,0,1,0,1,0,0,0,0,-0.2475,-1
-1,0,-1,0,-1,0,0,0,0,-0.37,0
1,-1,-1,0,0,0,1,0,0,0.316999999999999,0
1,-1,1,0,0,0,-1,0,0,-0.6597,0
1,-1,-1,0,-1,0,0,0,0,-0.2305,0
1,-1,1,0,1,0,0,1,0,3.2637,1
1,-1,-1,0,-1,0,0,-1,0,0.3551,1
1,-1,1,0,0,0,0,0,0,-0.1561,1
1,-1,-1,0,0,0,0,0,0,-0.0837999999999999,1
1,-1,1,0,0,0,0,0,0,-0.6296,1
-1,0,1,1,1,0,0,0,0,-0.0229,1
-1,0,1,0,0,0,-1,0,0,0.0155000000000001,0
-1,0,-1,0,-1,0,0,0,0,-0.0813,-1
-1,0,1,0,1,0,0,0,0,-1.2952,0
-1,0,-1,0,0,0,0,0,0,-0.8889,0
-1,0,-1,0,-1,0,0,0,0,-0.0724,-1
-1,0,1,0,0,0,0,0,0,0.1144,-1
-1,0,-1,0,0,0,0,-1,0,0.2225,-1
1,-1,-1,0,-1,0,0,-1,0,0.4243,-1
1,-1,-1,0,0,0,0,0,0,-0.1089,0
1,-1,1,0,0,0,0,0,0,-0.0112,1
1,-1,1,0,1,0,0,1,0,0.1214,1
1,-1,1,1,1,0,0,0,0,-0.00680000000000001,1
-1,0,1,0,0,0,0,0,0,0.1473,1
-1,0,-1,-1,-1,0,0,0,0,-0.1811,-1
-1,0,-1,0,-1,0,0,0,0,-0.1515,0
-1,0,-1,0,-1,0,0,-1,0,0.2013,-1
1,-1,-1,-1,-1,0,0,0,0,-0.0261,-1
1,-1,-1,0,0,0,1,0,0,0.0663,1
1,-1,1,0,0,0,-1,0,0,0.1004,1
1,-1,1,0,0,0,0,0,0,-0.2187,1
1,-1,1,1,1,0,0,0,0,-0.0247,1
-1,0,1,0,0,0,-1,0,0,-0.3041,1
-1,0,-1,0,0,0,0,0,0,-0.5266,0
-1,0,-1,0,0,0,0,-1,0,-0.2368,-1
-1,0,-1,0,-1,0,0,0,0,-0.4324,0
1,-1,-1,-1,-1,0,0,0,0,0.00680000000000001,-1
1,-1,1,0,0,0,-1,0,0,0.0877,1
1,-1,1,0,0,0,-1,0,0,0.1048,0
1,-1,-1,0,0,0,0,0,0,-0.0276999999999999,1
1,-1,1,0,0,0,-1,0,0,-0.0257999999999999,1
-1,0,1,1,1,0,0,0,0,0.024,1
-1,0,-1,0,0,0,0,0,0,0.00759999999999996,0
-1,0,-1,0,-1,0,0,-1,0,-0.4839,-1
-1,0,-1,0,0,0,0,0,0,-0.0439,-1
1,-1,-1,-1,-1,0,0,0,0,-0.0484,-1
1,-1,-1,0,-1,0,0,-1,0,-0.3504,1
1,-1,-1,0,-1,0,0,0,0,-0.2733,1
1,-1,-1,0,0,0,0,0,0,0.6425,1
1,-1,1,0,0,0,0,0,0,0.0879,1
